,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
20212,S WAITE ST BETWEEN 19TH AVE S AND 20TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20213,S WAITE ST BETWEEN 20TH AVE S AND 21ST N AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20214,S WAITE ST BETWEEN 21ST S AVE S AND 22ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20215,S WAITE ST BETWEEN 22ND AVE S AND 23RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20216,S WALDEN ST BETWEEN 27TH AVE S AND M L KING JR WR WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20217,S WALDEN ST BETWEEN CLAREMONT AVE S AND RAINIER AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20218,S WALDEN ST BETWEEN GALE PL S AND MCCLINTOCK AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20219,S WALDEN ST BETWEEN M L KING JR ER WAY S AND RENTON PL S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20220,S WALDEN ST BETWEEN M L KING JR WR WAY S AND M L KING JR ER WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20221,S WALDEN ST BETWEEN MCCLINTOCK AVE S AND S HORTON ST,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20222,S WALDEN ST BETWEEN RAINIER AVE S AND WETMORE AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20223,S WALDEN ST BETWEEN RENTON PL S AND CLAREMONT AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
20224,S WALDEN ST BETWEEN WETMORE AVE S AND GALE PL S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20225,S WALKER ST BETWEEN 13TH AVE S AND 14TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20226,S WALKER ST BETWEEN 14TH AVE S AND 15TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20227,S WALKER ST BETWEEN 15TH AVE S AND 16TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20228,S WALKER ST BETWEEN 16TH AVE S AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20229,S WALKER ST BETWEEN 17TH AVE S AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20230,S WALKER ST BETWEEN 18TH AVE S AND 19TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20231,S WALKER ST BETWEEN 19TH AVE S AND 20TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20232,S WALKER ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20233,S WALKER ST BETWEEN 20TH AVE S AND 21ST AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20234,S WALKER ST BETWEEN 21ST AVE S AND 22ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20235,S WALKER ST BETWEEN 22ND AVE S AND 23RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20236,S WALKER ST BETWEEN 23RD AVE S AND RAINIER AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20237,S WALKER ST BETWEEN 24TH AVE S AND 25TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20238,S WALKER ST BETWEEN 25TH AVE S AND M L KING JR WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20239,S WALKER ST BETWEEN 28TH AVE S AND 29TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20240,S WALKER ST BETWEEN 29TH AVE S AND 30TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20241,S WALKER ST BETWEEN 30TH AVE S AND 31ST AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20242,S WALKER ST BETWEEN 3RD AVE S AND 4TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20243,S WALKER ST BETWEEN 4TH AVE S AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20244,S WALKER ST BETWEEN 6TH AVE S AND DEAD END 6,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20245,S WALKER ST BETWEEN 8TH AVE S AND AIRPORT N WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20246,S WALKER ST BETWEEN AIRPORT S WAY S AND DEAD END 5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20247,S WALKER ST BETWEEN DEAD END 4 AND 6TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20248,S WALKER ST BETWEEN DEAD END 7 AND 8TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20249,S WALKER ST BETWEEN DEAD END 8 AND 12TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20250,S WALKER ST BETWEEN DEAD END 9 AND 13TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20251,S WALKER ST BETWEEN M L KING JR WAY S AND 28TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20252,S WALKER ST BETWEEN RAINIER AVE S AND 24TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20253,S WALLACE ST BETWEEN 55TH AVE S AND BEACON AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20254,S WALLACE ST BETWEEN 56TH PL S AND 53RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20255,S WALLACE ST BETWEEN 57TH AVE S AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20256,S WALLACE ST BETWEEN CITY LIMITS AND 56TH PL S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20257,S WALLACE ST BETWEEN DEAD END 1 AND 55TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20258,S WARSAW ST BETWEEN 23RD AVE S AND 24TH W AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20259,S WARSAW ST BETWEEN 24TH E AVE S AND BEACON WR AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20260,S WARSAW ST BETWEEN 24TH W AVE S AND 24TH E AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20261,S WARSAW ST BETWEEN 28TH AVE S AND DEAD END 1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20262,S WARSAW ST BETWEEN 31ST AVE S AND 32ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20263,S WARSAW ST BETWEEN 38TH AVE S AND M L KING JR WR WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20264,S WARSAW ST BETWEEN 39TH AVE S AND 42ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20265,S WARSAW ST BETWEEN 43RD AVE S AND 44TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20266,S WARSAW ST BETWEEN 44TH AVE S AND 46TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20267,S WARSAW ST BETWEEN 46TH AVE S AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20268,S WARSAW ST BETWEEN 48TH AVE S AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20269,S WARSAW ST BETWEEN 57TH AVE S AND DEAD END 4,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20270,S WARSAW ST BETWEEN BEACON ER AVE S AND 28TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20271,S WARSAW ST BETWEEN BEACON WR AVE S AND BEACON ER AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20272,S WARSAW ST BETWEEN CARLETON AVE S AND FLORA AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20273,S WARSAW ST BETWEEN CORSON AVE S AND CARLETON AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20274,S WARSAW ST BETWEEN FLORA AVE S AND ELLIS AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20275,S WARSAW ST BETWEEN M L KING JR ER WAY S AND 39TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20276,S WARSAW ST BETWEEN RAINIER AVE S AND 48TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20277,S WARSAW ST BETWEEN SWIFT AVE S AND 23RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20278,S WASHINGTON ST BETWEEN 10TH AVE S AND DEAD END 3,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20279,S WASHINGTON ST BETWEEN 14TH AVE S AND 15TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20280,S WASHINGTON ST BETWEEN 15TH AVE S AND 16TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20281,S WASHINGTON ST BETWEEN 16TH AVE S AND 17TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20282,S WASHINGTON ST BETWEEN 17TH AVE S AND 18TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20283,S WASHINGTON ST BETWEEN 1ST AVE S AND OCCIDENTAL AVE S,3.0,8,11,5.0,11,18,,,,3.0,8.0,11.0,5.0,11.0,18.0,,,,120.0
20284,S WASHINGTON ST BETWEEN 20TH AVE S AND 21ST AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20285,S WASHINGTON ST BETWEEN 21ST AVE S AND DEAD END 5,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20286,S WASHINGTON ST BETWEEN 24TH AVE S AND 25TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20287,S WASHINGTON ST BETWEEN 25TH AVE S AND 26TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20288,S WASHINGTON ST BETWEEN 26TH AVE S AND 27TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20289,S WASHINGTON ST BETWEEN 27TH AVE S AND M L KING JR WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20290,S WASHINGTON ST BETWEEN 28TH AVE S AND 29TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20291,S WASHINGTON ST BETWEEN 29TH AVE S AND 30TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20292,S WASHINGTON ST BETWEEN 2ND AV ET S AND 3RD AVE S,2.5,8,11,5.0,11,18,,,,2.5,8.0,11.0,5.0,11.0,18.0,,,,
20293,S WASHINGTON ST BETWEEN 2ND AVE S AND 2ND AV ET S,2.5,8,11,5.0,11,18,,,,2.5,8.0,11.0,5.0,11.0,18.0,,,,
20294,S WASHINGTON ST BETWEEN 30TH AVE S AND 31ST AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20295,S WASHINGTON ST BETWEEN 32ND AVE S AND S FRINK PL,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20296,S WASHINGTON ST BETWEEN 3RD AVE S AND 4TH AVE S,2.5,8,11,5.0,11,18,,,,2.5,8.0,11.0,5.0,11.0,18.0,,,,120.0
20297,S WASHINGTON ST BETWEEN 4TH AVE S AND 5TH AVE S,0.5,8,11,2.0,11,17,1.5,17.0,20.0,0.5,8.0,11.0,2.0,11.0,17.0,1.5,17.0,20.0,
20298,S WASHINGTON ST BETWEEN 5TH AVE S AND 6TH AVE S,0.5,8,11,2.0,11,17,1.5,17.0,20.0,0.5,8.0,11.0,2.0,11.0,17.0,1.5,17.0,20.0,120.0
20299,S WASHINGTON ST BETWEEN 6TH AVE S AND DEAD END 1,0.5,8,11,2.0,11,17,1.5,17.0,20.0,0.5,8.0,11.0,2.0,11.0,17.0,1.5,17.0,20.0,120.0
20300,S WASHINGTON ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,2.5,8,11,5.0,11,18,,,,2.5,8.0,11.0,5.0,11.0,18.0,,,,120.0
20301,S WASHINGTON ST BETWEEN DEAD END 3 AND 12TH AVE S TURN RD,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20302,S WASHINGTON ST BETWEEN DEAD END 6 AND 32ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20303,S WASHINGTON ST BETWEEN M L KING JR WAY S AND 28TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20304,S WASHINGTON ST BETWEEN OCCIDENTAL AVE S AND 2ND AVE S,3.0,8,11,5.0,11,18,,,,3.0,8.0,11.0,5.0,11.0,18.0,,,,120.0
20305,S WASHINGTON ST BETWEEN YESLER WAY AND 10TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20306,S WEBSTER ST BETWEEN 29TH AVE S AND BEACON WR N AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20307,S WEBSTER ST BETWEEN 2ND AVE S AND 3RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20308,S WEBSTER ST BETWEEN 33RD AVE S AND 35TH W AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20309,S WEBSTER ST BETWEEN 35TH E AVE S AND DEAD END 2,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20310,S WEBSTER ST BETWEEN 35TH W AVE S AND 35TH E AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20311,S WEBSTER ST BETWEEN 3RD AVE S AND 4TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20312,S WEBSTER ST BETWEEN 40TH AVE S AND M L KING JR WR WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20313,S WEBSTER ST BETWEEN 43RD AVE S AND 44TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
20314,S WEBSTER ST BETWEEN 44TH AVE S AND 45TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20315,S WEBSTER ST BETWEEN 45TH AVE S AND 46TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20316,S WEBSTER ST BETWEEN 4TH AVE S AND 5TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20317,S WEBSTER ST BETWEEN 5TH AVE S AND S RIVERSIDE DR,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20318,S WEBSTER ST BETWEEN BEACON ER S AVE S AND 33RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20319,S WEBSTER ST BETWEEN BEACON WR N AVE S AND BEACON ER N AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20320,S WEBSTER ST BETWEEN BEACON WR S AVE S AND BEACON ER S AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20321,S WEBSTER ST BETWEEN DEAD END 1 AND EAST MARGINAL WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20322,S WEBSTER ST BETWEEN M L KING JR WR WAY S AND M L KING JR ER S WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20323,S WEBSTER ST BETWEEN RENTON W AVE S AND 43RD AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20324,S WELLER ST BETWEEN 10TH AVE S AND 12TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20325,S WELLER ST BETWEEN 12TH AVE S AND RAINIER AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20326,S WELLER ST BETWEEN 16TH AVE S AND 18TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20327,S WELLER ST BETWEEN 18TH AVE S AND 20TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20328,S WELLER ST BETWEEN 20TH AVE S AND 20TH PL S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20329,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,0.5,8,11,2.0,11,17,1.5,17.0,20.0,0.5,8.0,11.0,2.0,11.0,17.0,1.5,17.0,20.0,120.0
20330,S WELLER ST BETWEEN 6TH AVE S AND MAYNARD AVE S,1.0,8,11,4.5,11,17,3.0,17.0,20.0,1.0,8.0,11.0,4.5,11.0,17.0,3.0,17.0,20.0,120.0
20331,S WELLER ST BETWEEN 7TH AVE S AND CANTON AL S,1.0,8,11,4.5,11,17,3.0,17.0,20.0,1.0,8.0,11.0,4.5,11.0,17.0,3.0,17.0,20.0,120.0
20332,S WELLER ST BETWEEN 8TH AVE S AND DEAD END,0.5,8,11,2.0,11,17,1.5,17.0,20.0,0.5,8.0,11.0,2.0,11.0,17.0,1.5,17.0,20.0,120.0
20333,S WELLER ST BETWEEN CANTON AL S AND 8TH AVE S,1.0,8,11,4.5,11,17,3.0,17.0,20.0,1.0,8.0,11.0,4.5,11.0,17.0,3.0,17.0,20.0,120.0
20334,S WELLER ST BETWEEN MAYNARD AL S AND 7TH AVE S,1.0,8,11,4.5,11,17,3.0,17.0,20.0,1.0,8.0,11.0,4.5,11.0,17.0,3.0,17.0,20.0,120.0
20335,S WELLER ST BETWEEN MAYNARD AVE S AND MAYNARD AL S,1.0,8,11,4.5,11,17,3.0,17.0,20.0,1.0,8.0,11.0,4.5,11.0,17.0,3.0,17.0,20.0,120.0
20336,S WELLER ST BETWEEN RAINIER AVE S AND 16TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20337,S WILLOW ST BETWEEN 30TH AVE S AND 31ST PL S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20338,S WILLOW ST BETWEEN 31ST PL S AND 32ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20339,S WILLOW ST BETWEEN 37TH AVE S AND 38TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20340,S WILLOW ST BETWEEN 38TH AVE S AND M L KING JR WR WAY S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20341,S WILLOW ST BETWEEN 40TH AVE S AND 42ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20342,S WILLOW ST BETWEEN 42ND AVE S AND 44TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0
20343,S WILLOW ST BETWEEN 44TH AVE S AND 45TH AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20344,S WILLOW ST BETWEEN 45TH AVE S AND 46TH W AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20345,S WILLOW ST BETWEEN 46TH E AVE S AND RAINIER AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20346,S WILLOW ST BETWEEN 51ST AVE S AND 52ND AVE S,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
