,UNITDESC,WKD_RATE1,WKD_START1,WKD_END1,WKD_RATE2,WKD_START2,WKD_END2,WKD_RATE3,WKD_START3,WKD_END3,SAT_RATE1,SAT_START1,SAT_END1,SAT_RATE2,SAT_START2,SAT_END2,SAT_RATE3,SAT_START3,SAT_END3,PARKING_TIME_LIMIT
10220,E PINE ST BETWEEN 12TH AVE AND 13TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10221,E PINE ST BETWEEN 13TH AVE AND 14TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10222,E PINE ST BETWEEN 14TH AVE AND 15TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10223,E PINE ST BETWEEN 15TH AVE AND 16TH AVE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
10244,E PINE ST BETWEEN BELLEVUE AVE AND CRAWFORD PL,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10245,E PINE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10246,E PINE ST BETWEEN BOYLSTON AVE AND HARVARD AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10247,E PINE ST BETWEEN BROADWAY AND NAGLE PL,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10248,E PINE ST BETWEEN CRAWFORD PL AND SUMMIT AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10250,E PINE ST BETWEEN HARVARD AVE AND BROADWAY,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10252,E PINE ST BETWEEN MELROSE AVE AND BELLEVUE AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10253,E PINE ST BETWEEN NAGLE PL AND 10TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10303,E REPUBLICAN ST BETWEEN BROADWAY E AND 10TH AVE E,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
10354,E ROY ST BETWEEN BROADWAY E  E AND 10TH W AVE E,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
10363,E SENECA ST BETWEEN 10TH AVE AND E MADISON ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10442,E THOMAS ST BETWEEN 15TH S AVE E AND 16TH AVE E,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,90.0
10461,E THOMAS ST BETWEEN BROADWAY E AND 10TH W AVE E,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
10465,E THOMAS ST BETWEEN HARVARD AVE E AND BROADWAY E,2.0,480,661,3.5,660,1021,4.0,1020.0,1321.0,2.0,480.0,661.0,3.5,660.0,1021.0,4.0,1020.0,1321.0,120.0
10470,E UNION ST BETWEEN 10TH AVE AND 11TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10471,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10497,E UNION ST BETWEEN BELMONT AVE AND BOYLSTON AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,
10498,E UNION ST BETWEEN BOYLSTON AVE AND HARVARD AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10499,E UNION ST BETWEEN BROADWAY AND BROADWAY CT,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10500,E UNION ST BETWEEN BROADWAY CT AND 10TH AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10501,E UNION ST BETWEEN CRAWFORD PL AND SUMMIT AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10504,E UNION ST BETWEEN SENECA ST AND BROADWAY,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
10505,E UNION ST BETWEEN SUMMIT AVE AND BELMONT AVE,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,
10551,EAGLE ST BETWEEN 1ST AVE AND 2ND WR AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
10552,EAGLE ST BETWEEN WESTERN AVE AND 1ST AVE,1.0,480,661,2.0,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,1.5,1020.0,1201.0,240.0
10570,EAST GREEN LAKE DR N BETWEEN NE 72ND ST AND NE MAPLE LEAF PL,0.5,480,661,1.0,660,1021,2.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,2.0,1020.0,1201.0,30.0
10571,EAST GREEN LAKE DR N BETWEEN NE MAPLE LEAF PL AND 4TH AVE NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
10572,EAST GREEN LAKE DR N BETWEEN NE RAVENNA EB BV AND NE 72ND ST,0.5,480,661,1.0,660,1021,2.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,2.0,1020.0,1201.0,120.0
10577,EAST GREEN LAKE WAY N BETWEEN 1ST AVE NE AND 2ND AVE NE,0.5,480,661,1.0,660,1021,2.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,2.0,1020.0,1201.0,120.0
10578,EAST GREEN LAKE WAY N BETWEEN 2ND AVE NE AND 4TH AVE NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
10579,EAST GREEN LAKE WAY N BETWEEN 4TH AVE NE AND NE RAVENNA SR BV,0.5,480,661,1.0,660,1021,2.0,1020.0,1201.0,0.5,480.0,661.0,1.0,660.0,1021.0,2.0,1020.0,1201.0,120.0
10590,EAST GREEN LAKE WAY N BETWEEN SUNNYSIDE AVE N AND 1ST AVE NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
10662,EASTLAKE AVE BETWEEN HOWELL ST AND DENNY LOWER WAY,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
10663,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
10664,EASTLAKE AVE E BETWEEN DENNY LOWER WAY AND STEWART ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
10674,EASTLAKE AVE E BETWEEN E NELSON PL AND FAIRVIEW AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
10679,EASTLAKE AVE E BETWEEN HARRISON ST AND REPUBLICAN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
10681,EASTLAKE AVE E BETWEEN LAKEVIEW BLVD E AND ALOHA ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
10682,EASTLAKE AVE E BETWEEN MERCER ST AND LAKEVIEW BLVD E,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
10683,EASTLAKE AVE E BETWEEN PROSPECT ST AND E NELSON PL,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
10684,EASTLAKE AVE E BETWEEN REPUBLICAN ST AND MERCER ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
10685,EASTLAKE AVE E BETWEEN STEWART ST AND THOMAS ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
10686,EASTLAKE AVE E BETWEEN THOMAS ST AND HARRISON ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
10687,EASTLAKE AVE E BETWEEN WARD ST AND PROSPECT ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,600.0
10798,EVANSTON AVE N BETWEEN N 34TH ST AND N 35TH ST,0.5,480,661,1.5,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,120.0
10799,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,0.5,480,661,1.5,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,120.0
10863,FAIRVIEW AVE N BETWEEN DENNY WAY AND JOHN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
10866,FAIRVIEW AVE N BETWEEN HARRISON ST AND REPUBLICAN ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,
10867,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
10872,FAIRVIEW AVE N BETWEEN THOMAS ST AND HARRISON ST,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
10877,FAIRVIEW NR AVE N BETWEEN ALOHA ST AND WARD ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
10878,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
10879,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
10880,FAIRVIEW NR AVE N BETWEEN YALE AVE N AND DEAD END,1.5,480,661,2.0,660,1081,,,,1.5,480.0,661.0,2.0,660.0,1081.0,,,,120.0
10910,FAUNTLEROY WAY SW BETWEEN SW ALASKA ST AND SW EDMUNDS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
11014,FREMONT AVE N BETWEEN FREMONT PL N AND N 36TH ST,0.5,480,661,1.5,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,120.0
11096,FREMONT PL N BETWEEN FREMONT AVE N AND N 36TH ST,0.5,480,661,1.5,660,1021,1.5,1020.0,1201.0,0.5,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,120.0
11355,HARRISON ST BETWEEN 8TH AVE N AND 9TH AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11356,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11357,HARRISON ST BETWEEN AURORA AVE N AND DEXTER AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11358,HARRISON ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11361,HARRISON ST BETWEEN DEXTER AVE N AND 8TH AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11362,HARRISON ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11363,HARRISON ST BETWEEN MINOR AVE N AND PONTIUS AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11364,HARRISON ST BETWEEN PONTIUS AVE N AND YALE AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11367,HARRISON ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11368,HARRISON ST BETWEEN YALE AVE N AND EASTLAKE AVE E,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11369,HARVARD AVE BETWEEN BROADWAY AND SPRING ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,
11370,HARVARD AVE BETWEEN E HOWELL ST AND E DENNY WAY,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11371,HARVARD AVE BETWEEN E OLIVE ST AND E HOWELL ST,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,
11372,HARVARD AVE BETWEEN E PIKE ST AND E PINE ST,2.0,480,661,3.0,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,3.0,660.0,1021.0,3.0,1020.0,1321.0,120.0
11373,HARVARD AVE BETWEEN E PINE ST AND E OLIVE ST,1.5,480,661,2.5,660,1021,3.0,1020.0,1321.0,2.0,480.0,661.0,2.5,660.0,1021.0,3.0,1020.0,1321.0,120.0
11376,HARVARD AVE BETWEEN SPRING ST AND SENECA ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
11380,HARVARD AVE E BETWEEN E DENNY WAY AND E OLIVE WAY,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11383,HARVARD AVE E BETWEEN E HARRISON ST AND E REPUBLICAN ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11385,HARVARD AVE E BETWEEN E MERCER ST AND E ROY E ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11386,HARVARD AVE E BETWEEN E OLIVE WAY AND E THOMAS ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11388,HARVARD AVE E BETWEEN E REPUBLICAN ST AND E MERCER ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11392,HARVARD AVE E BETWEEN E THOMAS ST AND E HARRISON ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11493,HOWELL ST BETWEEN 9TH AVE AND TERRY AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
11494,HOWELL ST BETWEEN BOREN AVE AND MINOR AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
11495,HOWELL ST BETWEEN MINOR AVE AND YALE AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
11496,HOWELL ST BETWEEN OLIVE WAY AND 9TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,
11497,HOWELL ST BETWEEN TERRY AVE AND BOREN AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
11498,HOWELL ST BETWEEN YALE AVE AND EASTLAKE AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
11500,HUBBELL PL BETWEEN 9TH AVE AND PIKE ST,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
11735,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
11746,JAMES ST BETWEEN YESLER WAY AND 2ND AVE,3.0,480,661,5.0,660,1081,,,,3.0,480.0,661.0,5.0,660.0,1081.0,,,,120.0
11749,JEFFERSON ST BETWEEN 4TH AVE AND 5TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
11751,JEFFERSON ST BETWEEN 9TH AVE AND TERRY AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
11755,JEFFERSON ST BETWEEN TERRY AVE AND BOREN AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
11761,JOHN ST BETWEEN 4TH AVE N AND 5TH AVE N,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,420.0
11762,JOHN ST BETWEEN 5TH AVE N AND TAYLOR AVE N,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,240.0
11763,JOHN ST BETWEEN 6TH AVE N AND AURORA SB AVE N,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,600.0
11764,JOHN ST BETWEEN 8TH AVE N AND 9TH AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,360.0
11765,JOHN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,
11766,JOHN ST BETWEEN AURORA NB AVE N AND DEXTER AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11767,JOHN ST BETWEEN BOREN AVE N AND FAIRVIEW AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,
11768,JOHN ST BETWEEN DEAD END AND BOREN AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11769,JOHN ST BETWEEN DEXTER AVE N AND 8TH AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11770,JOHN ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11771,JOHN ST BETWEEN MINOR AVE N AND PONTIUS W AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11772,JOHN ST BETWEEN PONTIUS E AVE N AND YALE AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11773,JOHN ST BETWEEN PONTIUS W AVE N AND PONTIUS E AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11775,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,1.0,480,661,1.0,660,1081,,,,1.0,480.0,661.0,1.0,660.0,1081.0,,,,600.0
11776,JOHN ST BETWEEN WARREN AVE N AND 2ND AVE N,1.0,480,661,1.5,660,1021,1.5,1020.0,1201.0,1.0,480.0,661.0,1.5,660.0,1021.0,1.5,1020.0,1201.0,240.0
11777,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,600.0
11778,JOHN ST BETWEEN YALE AVE N AND EASTLAKE AVE E,2.5,480,661,3.0,660,1081,,,,2.5,480.0,661.0,3.0,660.0,1081.0,,,,120.0
11849,LAKE CITY WAY NE BETWEEN 30TH N AVE NE AND 31ST AVE NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
11850,LAKE CITY WAY NE BETWEEN 30TH S AVE NE AND NE 123RD ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11859,LAKE CITY WAY NE BETWEEN NE 120TH ST AND 30TH S AVE NE,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
11861,LAKE CITY WAY NE BETWEEN NE 125TH ST AND NE 127TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
11862,LAKE CITY WAY NE BETWEEN NE 127TH ST AND NE 130TH ST,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,60.0
12046,LEARY AVE NW BETWEEN NW DOCK PL AND NW IONE PL,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
12047,LEARY AVE NW BETWEEN NW IONE PL AND 20TH AVE NW,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,120.0
12048,LEARY AVE NW BETWEEN NW LEARY WAY AND NW DOCK PL,0.0,0,2,0.0,0,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,
12049,LEARY AVE NW BETWEEN NW VERNON PL AND NW MARKET ST,1.0,480,661,2.0,660,1021,3.0,1020.0,1201.0,1.0,480.0,661.0,2.0,660.0,1021.0,3.0,1020.0,1201.0,120.0
12081,LENORA ST BETWEEN 1ST AVE AND 2ND AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12082,LENORA ST BETWEEN 2ND AVE AND 3RD AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,30.0
12083,LENORA ST BETWEEN 3RD AVE AND 4TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12084,LENORA ST BETWEEN 4TH AVE AND 5TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12085,LENORA ST BETWEEN 5TH AVE AND 6TH AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12086,LENORA ST BETWEEN 6TH AVE AND 7TH AVE,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,120.0
12087,LENORA ST BETWEEN 7TH AVE AND 8TH AVE,3.5,480,661,4.5,660,1021,3.0,1020.0,1201.0,3.5,480.0,661.0,4.5,660.0,1021.0,3.0,1020.0,1201.0,
12088,LENORA ST BETWEEN 8TH AVE AND 9TH AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,
12089,LENORA ST BETWEEN 9TH AVE AND TERRY AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
12091,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,1.5,480,661,2.5,660,1081,,,,1.5,480.0,661.0,2.5,660.0,1081.0,,,,240.0
12092,LENORA ST BETWEEN WESTERN AVE AND 1ST AVE,2.5,480,661,3.0,660,1021,2.5,1020.0,1201.0,2.5,480.0,661.0,3.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12343,MADISON ST BETWEEN 2ND AVE AND 3RD AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12344,MADISON ST BETWEEN 3RD AVE AND 4TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12345,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12346,MADISON ST BETWEEN 5TH AVE AND 6TH AVE,4.0,480,661,5.0,660,1021,2.5,1020.0,1201.0,4.0,480.0,661.0,5.0,660.0,1021.0,2.5,1020.0,1201.0,120.0
12348,MADISON ST BETWEEN 7TH AVE AND 8TH AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
12349,MADISON ST BETWEEN 8TH AVE AND 9TH AVE,4.5,480,661,5.0,660,1021,4.5,1020.0,1201.0,4.5,480.0,661.0,5.0,660.0,1021.0,4.5,1020.0,1201.0,120.0
